price,volume,time,timestamp,type,order_type,trade_id
104339.7,0.00029393,2025-05-13 19:05:52,1747163152.7790134,sell,limit,83021411
104335.0,5.031e-05,2025-05-13 19:05:52,1747163152.7790134,sell,limit,83021412
104331.8,6.854e-05,2025-05-13 19:05:52,1747163152.7790136,sell,limit,83021413
104324.0,5.032e-05,2025-05-13 19:05:52,1747163152.7790136,sell,limit,83021414
104321.1,0.00112225,2025-05-13 19:05:52,1747163152.7790136,sell,limit,83021415
104321.2,0.01079214,2025-05-13 19:05:54,1747163154.981006,buy,market,83021416
104321.1,0.00158535,2025-05-13 19:05:55,1747163155.4443204,sell,limit,83021417
104321.2,0.00014023,2025-05-13 19:05:56,1747163156.2404664,buy,limit,83021418
104321.1,0.00158535,2025-05-13 19:05:56,1747163156.8201668,sell,limit,83021419
104321.2,9.444e-05,2025-05-13 19:05:57,1747163157.0134509,buy,limit,83021420
104321.2,0.00047205,2025-05-13 19:05:57,1747163157.963933,buy,limit,83021421
104321.1,0.00158535,2025-05-13 19:05:58,1747163158.1005843,sell,limit,83021422
104321.1,0.00158535,2025-05-13 19:05:59,1747163159.3557918,sell,limit,83021423
104321.2,0.02924522,2025-05-13 19:06:00,1747163160.557093,buy,limit,83021424
104321.1,0.00158535,2025-05-13 19:06:00,1747163160.5899103,sell,limit,83021425
104321.1,0.00158535,2025-05-13 19:06:02,1747163162.0197182,sell,limit,83021426
104321.1,0.00158535,2025-05-13 19:06:04,1747163164.882794,sell,limit,83021427
104321.1,0.00158535,2025-05-13 19:06:06,1747163166.1777933,sell,limit,83021428
104321.2,0.00033955,2025-05-13 19:06:06,1747163166.3191056,buy,limit,83021429
104321.1,0.0001,2025-05-13 19:06:07,1747163167.0326521,sell,limit,83021431
104321.1,0.01812989,2025-05-13 19:06:07,1747163167.0326521,sell,limit,83021430
104321.1,0.00941262,2025-05-13 19:06:07,1747163167.0326521,sell,limit,83021434
104321.1,0.001,2025-05-13 19:06:07,1747163167.0326521,sell,limit,83021432
104321.1,0.0001,2025-05-13 19:06:07,1747163167.0326521,sell,limit,83021433
104321.1,0.00166102,2025-05-13 19:06:08,1747163168.2411718,sell,limit,83021435
104321.1,0.04,2025-05-13 19:06:09,1747163169.6801786,sell,market,83021437
104321.1,0.004,2025-05-13 19:06:09,1747163169.6801786,sell,market,83021436
104321.1,0.14133,2025-05-13 19:06:09,1747163169.6801786,sell,market,83021438
104312.8,9.586e-05,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021450
104313.0,5.032e-05,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021449
104316.1,2.39656085,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021448
104317.0,0.03164897,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021447
104321.0,0.006,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021446
104321.0,0.001,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021445
104321.1,0.24685035,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021444
104321.1,0.0001,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021443
104312.7,1.07591499,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021451
104321.1,0.00214759,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021441
104321.1,0.00415061,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021440
104321.1,0.0149,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021439
104321.1,0.0001,2025-05-13 19:06:09,1747163169.6801789,sell,market,83021442
104307.2,0.00033383,2025-05-13 19:06:14,1747163174.2118738,buy,limit,83021452
104307.1,3.619e-05,2025-05-13 19:06:16,1747163176.6558785,sell,limit,83021453
104307.1,6.381e-05,2025-05-13 19:06:16,1747163176.8430798,sell,limit,83021454
104307.1,0.001,2025-05-13 19:06:16,1747163176.8430798,sell,limit,83021456
104305.5,0.00958,2025-05-13 19:06:16,1747163176.8430798,sell,limit,83021457
104304.0,0.05804345,2025-05-13 19:06:16,1747163176.8430798,sell,limit,83021458
104307.1,0.0001,2025-05-13 19:06:16,1747163176.8430798,sell,limit,83021455
104304.0,0.00057057,2025-05-13 19:06:17,1747163177.972785,buy,limit,83021459
104304.0,0.00046766,2025-05-13 19:06:20,1747163180.2768748,buy,limit,83021460
104303.9,0.001,2025-05-13 19:06:35,1747163195.9710853,sell,limit,83021461
104303.9,0.0001,2025-05-13 19:06:35,1747163195.9710853,sell,limit,83021462
104303.9,0.0001,2025-05-13 19:06:35,1747163195.9710853,sell,limit,83021463
104302.0,5.033e-05,2025-05-13 19:06:35,1747163195.9710853,sell,limit,83021464
104291.0,5.033e-05,2025-05-13 19:06:35,1747163195.9710855,sell,limit,83021465
104280.0,5.034e-05,2025-05-13 19:06:35,1747163195.9710855,sell,limit,83021466
104279.4,0.00152899,2025-05-13 19:06:35,1747163195.9710855,sell,limit,83021467
104279.5,0.03060622,2025-05-13 19:06:36,1747163196.307243,buy,limit,83021469
104279.5,0.01650611,2025-05-13 19:06:36,1747163196.307243,buy,limit,83021468
104279.5,0.00287262,2025-05-13 19:06:36,1747163196.6655586,buy,market,83021470
104279.5,0.00958736,2025-05-13 19:06:37,1747163197.7415175,buy,limit,83021471
104279.5,9.587e-05,2025-05-13 19:06:59,1747163219.1660275,buy,market,83021472
104279.5,0.00038245,2025-05-13 19:06:59,1747163219.1660275,buy,market,83021473
104279.5,0.00058941,2025-05-13 19:07:00,1747163220.9406037,buy,limit,83021474
104279.4,0.0001,2025-05-13 19:07:06,1747163226.261863,sell,market,83021476
104269.0,5.035e-05,2025-05-13 19:07:06,1747163226.261863,sell,market,83021478
104279.4,0.001,2025-05-13 19:07:06,1747163226.261863,sell,market,83021477
104279.4,0.0001,2025-05-13 19:07:06,1747163226.261863,sell,market,83021475
104254.1,0.00261249,2025-05-13 19:07:06,1747163226.2618632,sell,market,83021480
104258.0,5.035e-05,2025-05-13 19:07:06,1747163226.2618632,sell,market,83021479
104250.1,0.00021468,2025-05-13 19:07:20,1747163240.6907823,buy,limit,83021481
104247.0,5.036e-05,2025-05-13 19:07:25,1747163245.3129966,sell,market,83021487
104250.0,0.0001,2025-05-13 19:07:25,1747163245.3129966,sell,market,83021483
104247.1,0.00062351,2025-05-13 19:07:25,1747163245.3129966,sell,market,83021486
104250.0,0.001,2025-05-13 19:07:25,1747163245.3129966,sell,market,83021485
104250.0,0.0001,2025-05-13 19:07:25,1747163245.3129966,sell,market,83021484
104250.0,0.00095923,2025-05-13 19:07:25,1747163245.3129966,sell,market,83021482
104246.9,0.11502941,2025-05-13 19:07:25,1747163245.3129966,sell,market,83021488
104216.0,0.07371058,2025-05-13 19:07:25,1747163245.3129969,sell,market,83021493
104216.1,9.595e-05,2025-05-13 19:07:25,1747163245.3129969,sell,market,83021492
104236.0,5.036e-05,2025-05-13 19:07:25,1747163245.3129969,sell,market,83021489
104222.2,7.675e-05,2025-05-13 19:07:25,1747163245.3129969,sell,market,83021491
104225.0,5.037e-05,2025-05-13 19:07:25,1747163245.3129969,sell,market,83021490
104216.1,0.0003,2025-05-13 19:07:27,1747163247.5753353,buy,limit,83021494
104216.1,0.00076083,2025-05-13 19:07:28,1747163248.671456,buy,limit,83021495
104216.1,0.03463917,2025-05-13 19:07:28,1747163248.671456,buy,limit,83021496
104216.1,0.00015688,2025-05-13 19:07:31,1747163251.587761,buy,limit,83021497
104216.1,0.0041,2025-05-13 19:07:40,1747163260.8515234,buy,limit,83021498
104216.1,0.00046807,2025-05-13 19:07:40,1747163260.983589,buy,limit,83021499
104216.0,0.04881688,2025-05-13 19:07:41,1747163261.2641084,sell,limit,83021500
104216.1,3.462e-05,2025-05-13 19:07:55,1747163275.0536003,buy,limit,83021501
104216.1,0.00092759,2025-05-13 19:07:56,1747163276.3390596,buy,limit,83021502
104216.0,0.00019671,2025-05-13 19:07:59,1747163279.0404544,sell,limit,83021503
104216.1,0.0008987,2025-05-13 19:07:59,1747163279.3043847,buy,limit,83021504
104216.1,0.01007713,2025-05-13 19:07:59,1747163279.609588,buy,market,83021505
104216.1,0.00071737,2025-05-13 19:07:59,1747163279.609588,buy,market,83021506
104216.1,0.00024217,2025-05-13 19:07:59,1747163279.9664314,buy,market,83021507
104244.8,0.01499703,2025-05-13 19:07:59,1747163279.9664314,buy,market,83021510
104236.1,5.037e-05,2025-05-13 19:07:59,1747163279.9664314,buy,market,83021508
104244.7,9.594e-05,2025-05-13 19:07:59,1747163279.9664314,buy,market,83021509
104244.8,0.00017782,2025-05-13 19:08:11,1747163291.5837824,buy,limit,83021511
104244.7,0.0001,2025-05-13 19:08:17,1747163297.0123777,sell,market,83021512
104244.7,0.00538568,2025-05-13 19:08:17,1747163297.0123777,sell,market,83021515
104244.7,0.001,2025-05-13 19:08:17,1747163297.0123777,sell,market,83021514
104230.3,0.08935957,2025-05-13 19:08:17,1747163297.0123777,sell,market,83021516
104244.7,0.0001,2025-05-13 19:08:17,1747163297.0123777,sell,market,83021513
104230.4,0.0027,2025-05-13 19:08:27,1747163307.5104015,buy,limit,83021517
104251.4,0.01064173,2025-05-13 19:08:34,1747163314.9767134,buy,limit,83021522
104230.4,0.01380611,2025-05-13 19:08:34,1747163314.9767134,buy,limit,83021518
104230.4,0.00348568,2025-05-13 19:08:34,1747163314.9767134,buy,limit,83021519
104247.0,5.036e-05,2025-05-13 19:08:34,1747163314.9767134,buy,limit,83021520
104251.3,9.594e-05,2025-05-13 19:08:34,1747163314.9767134,buy,limit,83021521
104255.6,9.592e-05,2025-05-13 19:08:36,1747163316.9063935,buy,limit,83021523
104255.6,6.841e-05,2025-05-13 19:08:36,1747163316.9063935,buy,limit,83021524
104255.6,9.592e-05,2025-05-13 19:08:45,1747163325.187617,buy,limit,83021525
104255.6,9.124e-05,2025-05-13 19:08:45,1747163325.187617,buy,limit,83021526
104255.5,0.004,2025-05-13 19:08:46,1747163326.7227533,sell,market,83021527
104255.5,0.0001,2025-05-13 19:08:46,1747163326.7227535,sell,market,83021529
104255.5,0.001,2025-05-13 19:08:46,1747163326.7227535,sell,market,83021528
104255.5,0.0001,2025-05-13 19:08:46,1747163326.7227535,sell,market,83021530
104253.8,0.00918773,2025-05-13 19:08:46,1747163326.7227535,sell,market,83021531
104253.9,0.00016408,2025-05-13 19:08:59,1747163339.8167017,buy,market,83021533
104253.9,9.592e-05,2025-05-13 19:08:59,1747163339.8167017,buy,market,83021532
104237.1,0.00214687,2025-05-13 19:09:01,1747163341.8029454,sell,limit,83021538
104253.8,0.0001,2025-05-13 19:09:01,1747163341.8029454,sell,limit,83021535
104253.8,0.0001,2025-05-13 19:09:01,1747163341.8029454,sell,limit,83021534
104253.8,0.001,2025-05-13 19:09:01,1747163341.8029454,sell,limit,83021536
104253.8,0.00038914,2025-05-13 19:09:01,1747163341.8029454,sell,limit,83021537
104237.1,0.001,2025-05-13 19:09:09,1747163349.1273916,sell,market,83021543
104236.0,5.036e-05,2025-05-13 19:09:09,1747163349.1273916,sell,market,83021544
104237.1,0.0001,2025-05-13 19:09:09,1747163349.1273916,sell,market,83021540
104237.1,0.004,2025-05-13 19:09:09,1747163349.1273916,sell,market,83021542
104230.1,0.03452012,2025-05-13 19:09:09,1747163349.1273916,sell,market,83021545
104237.1,0.13285313,2025-05-13 19:09:09,1747163349.1273916,sell,market,83021539
104237.1,0.0001,2025-05-13 19:09:09,1747163349.1273916,sell,market,83021541
104226.7,0.01439663,2025-05-13 19:09:18,1747163358.6314342,buy,market,83021546
104226.7,0.00140407,2025-05-13 19:09:30,1747163370.7265306,buy,limit,83021547
104226.6,0.0001,2025-05-13 19:09:34,1747163374.9072566,sell,market,83021548
104226.6,0.001,2025-05-13 19:09:34,1747163374.9072566,sell,market,83021550
104225.0,5.037e-05,2025-05-13 19:09:34,1747163374.9072566,sell,market,83021551
104214.0,5.037e-05,2025-05-13 19:09:34,1747163374.9072566,sell,market,83021552
104213.5,8.317e-05,2025-05-13 19:09:34,1747163374.9072566,sell,market,83021553
104226.6,0.0001,2025-05-13 19:09:34,1747163374.9072566,sell,market,83021549
104213.6,0.00850848,2025-05-13 19:09:44,1747163384.2114756,buy,limit,83021554
104213.6,3.812e-05,2025-05-13 19:09:57,1747163397.8897355,buy,limit,83021556
104213.6,9.594e-05,2025-05-13 19:09:57,1747163397.8897355,buy,limit,83021555
104213.6,0.00012607,2025-05-13 19:10:19,1747163419.5830345,buy,limit,83021557
104213.5,0.00010875,2025-05-13 19:10:21,1747163421.0537794,sell,market,83021558
104213.5,5.79e-06,2025-05-13 19:10:21,1747163421.0537794,sell,market,83021559
104213.5,9.421e-05,2025-05-13 19:10:26,1747163426.7475526,sell,market,83021560
104213.5,5.429e-05,2025-05-13 19:10:26,1747163426.7475526,sell,market,83021561
104213.6,0.0016,2025-05-13 19:10:27,1747163427.50859,buy,limit,83021562
104213.6,0.01478004,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021563
104253.8,0.00378499,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021567
104258.0,5.036e-05,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021568
104236.0,5.037e-05,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021565
104247.0,5.036e-05,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021566
104260.4,0.00066782,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021569
104265.9,9.595e-05,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021570
104225.0,5.037e-05,2025-05-13 19:10:33,1747163433.3498466,buy,limit,83021564
104266.0,0.02840837,2025-05-13 19:10:33,1747163433.3498468,buy,limit,83021571
104265.1,0.0151,2025-05-13 19:10:39,1747163439.2572894,buy,limit,83021572
104265.1,0.0009357,2025-05-13 19:10:41,1747163441.9421744,buy,limit,83021573
104265.0,0.83128879,2025-05-13 19:10:44,1747163444.7990003,sell,market,83021578
104265.0,0.0017,2025-05-13 19:10:44,1747163444.7990003,sell,market,83021575
104265.0,0.01726716,2025-05-13 19:10:44,1747163444.7990003,sell,market,83021574
104265.0,0.0119292,2025-05-13 19:10:44,1747163444.7990003,sell,market,83021576
104265.0,0.001,2025-05-13 19:10:44,1747163444.7990003,sell,market,83021577
104265.0,0.00018769,2025-05-13 19:10:52,1747163452.1609273,sell,limit,83021579
104265.1,0.0110643,2025-05-13 19:10:55,1747163455.2267275,buy,limit,83021580
104265.1,0.01955933,2025-05-13 19:10:55,1747163455.2267275,buy,limit,83021582
104265.1,0.01650611,2025-05-13 19:10:55,1747163455.2267275,buy,limit,83021581
104265.1,0.0128,2025-05-13 19:10:57,1747163457.4916906,buy,limit,83021583
104265.1,0.0128,2025-05-13 19:10:58,1747163458.9717405,buy,limit,83021584
104265.1,0.0128,2025-05-13 19:10:59,1747163459.7314577,buy,limit,83021585
104265.1,0.00096854,2025-05-13 19:11:00,1747163460.2340307,buy,limit,83021586
104265.0,0.0001,2025-05-13 19:11:01,1747163461.637994,sell,market,83021587
104265.0,1.509e-05,2025-05-13 19:11:01,1747163461.637994,sell,market,83021588
104265.1,0.00023623,2025-05-13 19:11:02,1747163462.9040143,buy,limit,83021589
104265.1,0.00036688,2025-05-13 19:11:09,1747163469.067265,buy,market,83021590
104265.1,0.00141738,2025-05-13 19:11:13,1747163473.1114,buy,limit,83021591
104265.1,0.0006,2025-05-13 19:11:18,1747163478.1599708,buy,limit,83021592
104265.0,0.00016574,2025-05-13 19:11:22,1747163482.7817307,sell,limit,83021596
104265.0,0.00066505,2025-05-13 19:11:22,1747163482.7817307,sell,limit,83021594
104265.0,0.001,2025-05-13 19:11:22,1747163482.7817307,sell,limit,83021595
104265.0,8.491e-05,2025-05-13 19:11:22,1747163482.7817307,sell,limit,83021593
104265.1,0.00141738,2025-05-13 19:11:26,1747163486.8099716,buy,limit,83021597
104265.1,0.00023858,2025-05-13 19:11:27,1747163487.4653614,buy,limit,83021598
104265.1,0.0959,2025-05-13 19:11:27,1747163487.5294757,buy,limit,83021599
104265.1,0.00070178,2025-05-13 19:11:33,1747163493.4018617,buy,limit,83021600
104265.0,0.0028,2025-05-13 19:11:37,1747163497.9677598,sell,market,83021603
104265.0,0.0001,2025-05-13 19:11:37,1747163497.9677598,sell,market,83021601
104265.0,0.0001,2025-05-13 19:11:37,1747163497.9677598,sell,market,83021602
104265.1,0.0013,2025-05-13 19:11:39,1747163499.6319635,buy,limit,83021604
104265.0,0.12455479,2025-05-13 19:11:41,1747163501.966735,sell,limit,83021605
104265.1,0.0688939,2025-05-13 19:11:51,1747163511.974175,buy,limit,83021606
104265.1,0.0085061,2025-05-13 19:11:51,1747163511.974175,buy,limit,83021607
104266.0,0.00028071,2025-05-13 19:11:52,1747163512.3767056,buy,limit,83021608
104266.0,0.0003,2025-05-13 19:11:52,1747163512.8861558,buy,limit,83021609
104266.0,0.0131,2025-05-13 19:11:54,1747163514.3648736,buy,limit,83021610
104266.0,0.00018898,2025-05-13 19:12:01,1747163521.148121,buy,limit,83021611
104265.9,0.00012691,2025-05-13 19:12:07,1747163527.8343127,sell,limit,83021612
104266.0,0.00935883,2025-05-13 19:12:11,1747163531.1885393,buy,limit,83021613
104266.0,0.01514459,2025-05-13 19:12:27,1747163547.5590143,buy,limit,83021614
104266.0,0.01365541,2025-05-13 19:12:27,1747163547.5590143,buy,limit,83021615
104266.0,0.001,2025-05-13 19:12:27,1747163547.6534288,buy,market,83021616
104269.0,5.035e-05,2025-05-13 19:12:33,1747163553.5177448,buy,market,83021617
104269.0,0.00094965,2025-05-13 19:12:33,1747163553.517745,buy,market,83021618
104279.9,5.035e-05,2025-05-13 19:12:39,1747163559.2025955,buy,limit,83021620
104302.0,5.033e-05,2025-05-13 19:12:39,1747163559.2025955,buy,limit,83021623
104269.0,0.01555646,2025-05-13 19:12:39,1747163559.2025955,buy,limit,83021619
104291.1,5.034e-05,2025-05-13 19:12:39,1747163559.2025955,buy,limit,83021621
104300.0,0.00095877,2025-05-13 19:12:39,1747163559.2025955,buy,limit,83021622
104322.9,0.01198752,2025-05-13 19:12:39,1747163559.2025957,buy,limit,83021626
104313.1,5.033e-05,2025-05-13 19:12:39,1747163559.2025957,buy,limit,83021624
104322.8,9.59e-05,2025-05-13 19:12:39,1747163559.2025957,buy,limit,83021625
104321.5,1.866e-05,2025-05-13 19:12:40,1747163560.9930134,buy,market,83021628
104321.1,9.59e-05,2025-05-13 19:12:40,1747163560.9930134,buy,market,83021627
104321.1,0.00074865,2025-05-13 19:12:45,1747163565.3011796,sell,limit,83021631
104321.1,0.0001,2025-05-13 19:12:45,1747163565.3011796,sell,limit,83021629
104321.1,0.0001,2025-05-13 19:12:45,1747163565.3011796,sell,limit,83021630
104321.1,0.00028766,2025-05-13 19:12:47,1747163567.4947305,sell,limit,83021632
104321.2,0.00244452,2025-05-13 19:12:58,1747163578.1650712,buy,market,83021633
104321.2,9.586e-05,2025-05-13 19:13:00,1747163580.647892,buy,limit,83021635
104321.2,0.02024255,2025-05-13 19:13:00,1747163580.647892,buy,limit,83021636
104321.2,0.01406159,2025-05-13 19:13:00,1747163580.647892,buy,limit,83021634
104321.2,9.538e-05,2025-05-13 19:13:02,1747163582.8326714,buy,limit,83021637
104321.2,7.666e-05,2025-05-13 19:13:13,1747163593.2107408,buy,limit,83021638
104321.2,0.0005,2025-05-13 19:13:25,1747163605.7010946,buy,market,83021639
104321.2,0.0001838,2025-05-13 19:13:29,1747163609.2001579,buy,limit,83021640
104321.1,4e-05,2025-05-13 19:13:35,1747163615.8366518,sell,limit,83021641
104321.1,7.674e-05,2025-05-13 19:14:02,1747163642.1316419,sell,limit,83021642
104321.2,0.00012037,2025-05-13 19:14:16,1747163656.1309218,buy,limit,83021643
104321.1,0.00088326,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021644
104321.1,0.00402123,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021647
104321.1,0.00189044,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021648
104321.1,0.00093932,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021650
104321.1,0.0001,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021645
104321.1,0.0001,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021646
104321.1,0.00335598,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021649
104321.1,0.00501655,2025-05-13 19:14:29,1747163669.7106802,sell,market,83021651
104321.2,0.00043136,2025-05-13 19:14:31,1747163671.3925936,buy,market,83021652
104321.2,0.00028332,2025-05-13 19:14:38,1747163678.037075,buy,limit,83021653
104321.1,0.00484082,2025-05-13 19:14:38,1747163678.8100586,sell,limit,83021654
104321.1,0.001,2025-05-13 19:14:38,1747163678.8100586,sell,limit,83021657
104321.1,0.0001,2025-05-13 19:14:38,1747163678.8100586,sell,limit,83021655
104321.1,0.0001,2025-05-13 19:14:38,1747163678.8100586,sell,limit,83021656
104321.0,0.01361006,2025-05-13 19:14:38,1747163678.8100586,sell,limit,83021658
104321.1,0.00011313,2025-05-13 19:14:42,1747163682.40875,buy,limit,83021659
104321.1,4.722e-05,2025-05-13 19:14:44,1747163684.018603,buy,limit,83021660
104321.1,0.00015214,2025-05-13 19:14:47,1747163687.9494085,buy,limit,83021661
104321.0,0.00027364,2025-05-13 19:14:48,1747163688.4972136,sell,limit,83021662
104321.1,0.1,2025-05-13 19:14:53,1747163693.0321357,buy,limit,83021664
104321.1,0.02821348,2025-05-13 19:14:53,1747163693.0321357,buy,limit,83021665
104321.1,9.586e-05,2025-05-13 19:14:53,1747163693.0321357,buy,limit,83021666
104321.1,0.01619362,2025-05-13 19:14:53,1747163693.0321357,buy,limit,83021663
104321.1,0.06965758,2025-05-13 19:14:53,1747163693.0321357,buy,limit,83021667
104321.1,0.00128914,2025-05-13 19:14:53,1747163693.3814464,buy,market,83021668
104321.1,0.00028332,2025-05-13 19:14:55,1747163695.6826382,buy,limit,83021669
104321.1,0.01888825,2025-05-13 19:14:58,1747163698.5434992,buy,limit,83021670
104321.1,0.04166067,2025-05-13 19:14:59,1747163699.2281027,buy,market,83021671
104321.0,0.00958577,2025-05-13 19:15:05,1747163705.8357604,sell,limit,83021672
104321.0,0.00049502,2025-05-13 19:15:15,1747163715.1763854,sell,market,83021673
104321.0,0.00057191,2025-05-13 19:15:15,1747163715.1763856,sell,market,83021677
104321.0,0.001,2025-05-13 19:15:15,1747163715.1763856,sell,market,83021676
104305.5,0.00958,2025-05-13 19:15:15,1747163715.1763856,sell,market,83021678
104300.0,0.00710274,2025-05-13 19:15:15,1747163715.1763856,sell,market,83021680
104321.0,0.0001,2025-05-13 19:15:15,1747163715.1763856,sell,market,83021675
104321.0,0.0001,2025-05-13 19:15:15,1747163715.1763856,sell,market,83021674
104302.0,5.033e-05,2025-05-13 19:15:15,1747163715.1763856,sell,market,83021679
104300.0,2.692e-05,2025-05-13 19:15:15,1747163715.4698927,sell,limit,83021681
104300.1,0.00036506,2025-05-13 19:15:18,1747163718.28813,buy,market,83021683
104300.1,9.586e-05,2025-05-13 19:15:18,1747163718.28813,buy,market,83021682
104300.1,0.00134781,2025-05-13 19:15:23,1747163723.1005332,buy,limit,83021684
104300.1,0.00057996,2025-05-13 19:15:41,1747163741.6839457,buy,limit,83021685
104300.1,8.436e-05,2025-05-13 19:15:45,1747163745.0701604,buy,limit,83021686
104300.1,0.00033061,2025-05-13 19:15:45,1747163745.5238242,buy,limit,83021687
